frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.768233e-01;2.768233e-01;0;0;0;1.292342e+03;2.157969e+03;2.050727e+03;2.867516e+02;1.186409e+02;4.511097e+02;0;0;0;0
1;0.020000;5.416504e-01;5.416504e-01;0;0;0;9.565766e+02;1.870872e+03;1.025363e+03;5.952679e+02;9.664621e+01;6.271817e+02;0;0;0;0
2;0.030000;7.647378e-01;7.647378e-01;0;0;0;6.855400e+02;1.583265e+03;0;8.872317e+02;7.050784e+01;7.475881e+02;0;0;0;0
3;0.040000;7.505158e-01;7.505158e-01;0;0;0;5.595536e+02;1.533443e+03;1.333333e+03;8.984173e+02;1.510749e+02;8.305881e+02;0;0;0;0
4;0.050000;7.654650e-01;7.654650e-01;0;0;0;8.140998e+02;1.999397e+03;2.666667e+03;6.121454e+02;2.607927e+02;9.681711e+02;0;0;0;0
5;0.060000;8.258882e-01;8.258882e-01;0;0;0;9.913738e+02;2.448169e+03;4000;3.464798e+02;3.649248e+02;1.164387e+03;0;0;0;0
6;0.070000;8.484271e-01;8.484271e-01;0;0;0;1.349689e+03;2.691391e+03;3.647777e+03;8.527963e+01;4.761256e+02;9.168723e+02;0;0;0;0
7;0.080000;8.462517e-01;8.462517e-01;0;0;0;1.358880e+03;2.384904e+03;3.293612e+03;1.220709e+02;6.467574e+02;5.877604e+02;0;0;0;0
8;0.090000;8.265921e-01;8.265921e-01;0;0;0;1.618331e+03;2.408515e+03;3.293612e+03;3.090361e+02;5.842720e+02;8.833083e+02;0;0;0;0
9;0.100000;7.967270e-01;7.967270e-01;0;0;0;1.860504e+03;2.695774e+03;3.645835e+03;4.825017e+02;4.263199e+02;1.562477e+03;0;0;0;0
10;0.110000;7.675747e-01;7.675747e-01;0;0;0;2.052031e+03;3.034744e+03;4000;5.676567e+02;2.990117e+02;2.757340e+03;0;0;0;0
11;0.120000;7.297975e-01;7.297975e-01;0;0;0;2.039743e+03;3.070560e+03;4000;4.709343e+02;3.403219e+02;2.875854e+03;0;0;0;0
12;0.130000;6.770504e-01;6.770504e-01;0;0;0;2.052268e+03;3.077275e+03;4000;3.118643e+02;3.357476e+02;3.094685e+03;0;0;0;0
13;0.140000;6.264173e-01;6.264173e-01;0;0;0;2.118926e+03;3.071217e+03;4000;1.902164e+02;2.099567e+02;3.667098e+03;0;0;0;0
14;0.150000;5.884226e-01;5.884226e-01;0;0;0;2.156240e+03;3.040285e+03;4000;9.807941e+01;1.682820e+02;3.632607e+03;0;0;0;0
15;0.160000;5.782755e-01;5.782755e-01;0;0;0;2.181630e+03;3.023674e+03;4000;8.771635e+01;1.361971e+02;3.139156e+03;0;0;0;0
16;0.170000;5.871978e-01;5.871978e-01;0;0;0;2.192799e+03;2.993870e+03;4000;1.216950e+02;1.376524e+02;2.322783e+03;0;0;0;0
17;0.180000;6.029918e-01;6.029918e-01;0;0;0;2.212954e+03;2.982467e+03;4000;1.061363e+02;1.181484e+02;2.630381e+03;0;0;0;0
