frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;1.747636e-01;1.747636e-01;0;0;0;6.929976e+02;1.767702e+03;2.908925e+03;9.326455e+02;4.713296e+02;3.753444e+02;0;0;0;0
1;0.020000;3.831902e-01;3.831902e-01;0;0;0;1.050109e+03;2.157865e+03;3.273625e+03;7.896933e+02;4.855023e+02;3.197849e+02;0;0;0;0
2;0.030000;5.862551e-01;5.862551e-01;0;0;0;1.389818e+03;2.485982e+03;3.441840e+03;8.083008e+02;7.791494e+02;5.949232e+02;0;0;0;0
3;0.040000;6.066704e-01;6.066704e-01;0;0;0;1.398459e+03;2.433114e+03;3.457785e+03;8.349026e+02;9.390703e+02;4.702939e+02;0;0;0;0
4;0.050000;5.978813e-01;5.978813e-01;0;0;0;1.454644e+03;2.438368e+03;3.457785e+03;1.385271e+03;8.360690e+02;8.706600e+02;0;0;0;0
5;0.060000;5.856567e-01;5.856567e-01;0;0;0;1.257337e+03;2.399031e+03;3.355421e+03;1.331051e+03;6.231590e+02;5.348935e+02;0;0;0;0
6;0.070000;5.511715e-01;5.511715e-01;0;0;0;1.385923e+03;2.702429e+03;3.417267e+03;1.293543e+03;5.250648e+02;5.692192e+02;0;0;0;0
7;0.080000;5.150906e-01;5.150906e-01;0;0;0;1.463861e+03;2.756146e+03;3.417267e+03;8.433997e+02;5.879162e+02;7.396682e+02;0;0;0;0
8;0.090000;4.976505e-01;4.976505e-01;0;0;0;1.473026e+03;2.717185e+03;3.443990e+03;8.013318e+02;4.512768e+02;7.102134e+02;0;0;0;0
9;0.100000;5.709029e-01;5.709029e-01;0;0;0;1.487633e+03;2.712773e+03;3.480355e+03;7.796533e+02;3.883621e+02;6.654389e+02;0;0;0;0
10;0.110000;6.523957e-01;6.523957e-01;0;0;0;1.155359e+03;2.466620e+03;3.238512e+03;7.997737e+02;4.020105e+02;1.440619e+02;0;0;0;0
11;0.120000;6.553425e-01;6.553425e-01;0;0;0;7.695571e+02;1.629397e+03;2.177306e+03;5.596733e+02;3.016064e+02;1.205996e+02;0;0;0;0
12;0.130000;5.899335e-01;5.899335e-01;0;0;0;5.179514e+02;1.261169e+03;1.091490e+03;5.716024e+02;2.655917e+02;1.897494e+03;0;0;0;0
