frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;1.067726e-01;1.067726e-01;0;0;0;1.772828e+03;2.237410e+03;4000;4.012313e+02;7.332766e+02;7.333828e+02;0;0;0;0
1;0.020000;2.187126e-01;2.187126e-01;0;0;0;1.324884e+03;1.921075e+03;4000;3.917930e+02;5.980121e+02;5.578453e+02;0;0;0;0
2;0.030000;3.246636e-01;3.246636e-01;0;0;0;1.925984e+03;8.023704e+02;2.965444e+03;3.950146e+02;3.512804e+02;3.934359e+02;0;0;0;0
3;0.040000;3.281834e-01;3.281834e-01;0;0;0;2.332390e+03;1.694468e+03;2.965444e+03;6.619987e+02;4.018022e+02;4.560859e+02;0;0;0;0
4;0.050000;3.534270e-01;3.534270e-01;0;0;0;2.751469e+03;1.806716e+03;2.965444e+03;7.818081e+02;2.965782e+02;3.589828e+02;0;0;0;0
5;0.060000;4.080433e-01;4.080433e-01;0;0;0;2.096041e+03;2.718281e+03;4000;8.527251e+02;2.614214e+02;2.806142e+02;0;0;0;0
6;0.070000;4.496368e-01;4.496368e-01;0;0;0;2.058731e+03;2.783787e+03;4000;6.761008e+02;1.742130e+02;2.893644e+02;0;0;0;0
7;0.080000;5.121467e-01;5.121467e-01;0;0;0;2.045380e+03;2.830441e+03;4000;5.128796e+02;1.932398e+02;4.806374e+02;0;0;0;0
8;0.090000;5.499644e-01;5.499644e-01;0;0;0;2.037013e+03;2.882833e+03;4000;3.738464e+02;2.613152e+02;6.045674e+02;0;0;0;0
9;0.100000;6.205159e-01;6.205159e-01;0;0;0;2.026734e+03;2.882740e+03;4000;3.025800e+02;3.678378e+02;7.671245e+02;0;0;0;0
10;0.110000;6.604070e-01;6.604070e-01;0;0;0;2.002647e+03;2.872762e+03;4000;3.028302e+02;3.945075e+02;7.928093e+02;0;0;0;0
11;0.120000;6.878914e-01;6.878914e-01;0;0;0;1.993021e+03;2.846567e+03;4000;3.479707e+02;4.410475e+02;8.216211e+02;0;0;0;0
12;0.130000;7.065182e-01;7.065182e-01;0;0;0;1.815016e+03;3.222390e+03;2.666667e+03;4.029597e+02;5.352708e+02;8.193141e+02;0;0;0;0
13;0.140000;7.280795e-01;7.280795e-01;0;0;0;1.891479e+03;3.300656e+03;2.666667e+03;4.276483e+02;5.098685e+02;9.344362e+02;0;0;0;0
14;0.150000;7.795790e-01;7.795790e-01;0;0;0;1.704338e+03;3.399652e+03;2.666667e+03;3.060017e+02;4.393375e+02;8.533413e+02;0;0;0;0
15;0.160000;8.286605e-01;8.286605e-01;0;0;0;1.672536e+03;3.095756e+03;4000;2.637529e+02;3.253343e+02;6.754639e+02;0;0;0;0
16;0.170000;8.638237e-01;8.638237e-01;0;0;0;1.392587e+03;3.104545e+03;4000;2.060367e+02;3.105353e+02;3.301073e+02;0;0;0;0
17;0.180000;8.821712e-01;8.821712e-01;0;0;0;1.385609e+03;3.114337e+03;4000;2.601846e+02;3.141834e+02;2.125593e+02;0;0;0;0
18;0.190000;8.853068e-01;8.853068e-01;0;0;0;1.405763e+03;3.134932e+03;4000;2.274733e+02;2.957647e+02;1.959576e+02;0;0;0;0
19;0.200000;8.802900e-01;8.802900e-01;0;0;0;1.416418e+03;3.151504e+03;4000;2.300179e+02;2.779997e+02;1.568241e+02;0;0;0;0
20;0.210000;8.796220e-01;8.796220e-01;0;0;0;1.409410e+03;3.159322e+03;4000;2.778824e+02;2.663593e+02;1.086705e+02;0;0;0;0
21;0.220000;8.841524e-01;8.841524e-01;0;0;0;1.409847e+03;3.175649e+03;4000;2.646357e+02;2.558138e+02;8.442966e+01;0;0;0;0
22;0.230000;8.741608e-01;8.741608e-01;0;0;0;1.455645e+03;2.120727e+03;2.936905e+03;2.229243e+02;3.399696e+02;3.381776e+02;0;0;0;0
23;0.240000;8.153145e-01;8.153145e-01;0;0;0;1.514674e+03;2.130569e+03;2.936905e+03;1.339498e+02;2.974951e+02;3.265226e+02;0;0;0;0
24;0.250000;7.578239e-01;7.578239e-01;0;0;0;1.036711e+03;1.064209e+03;1.603572e+03;7.034566e+01;2.192935e+02;2.898114e+02;0;0;0;0
25;0.260000;7.211627e-01;7.211627e-01;0;0;0;1.284588e+03;2.130249e+03;2.666667e+03;1.466228e+02;1.319831e+02;3.386960e+01;0;0;0;0
26;0.270000;7.242128e-01;7.242128e-01;0;0;0;1.171944e+03;1.818257e+03;2.417646e+03;2.521694e+02;8.271994e+01;7.686496e+01;0;0;0;0
27;0.280000;6.948079e-01;6.948079e-01;0;0;0;1.573836e+03;2.564814e+03;3.497241e+03;4.015630e+02;1.054397e+02;8.608210e+01;0;0;0;0
