frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-1.029969e+01
1;0.010000;-1.009693e+01
2;0.020000;-1.006313e+01
3;0.030000;-1.002495e+01
4;0.040000;-9.966331e+00
5;0.050000;-9.765330e+00
6;0.060000;-9.803220e+00
7;0.070000;-9.809962e+00
8;0.080000;-9.782964e+00
9;0.090000;-9.829738e+00
10;0.100000;-9.968979e+00
11;0.110000;-1.009977e+01
12;0.120000;-1.023896e+01
13;0.130000;-1.044843e+01
14;0.140000;-1.071323e+01
15;0.150000;-1.096687e+01
16;0.160000;-1.069487e+01
17;0.170000;-1.072185e+01
18;0.180000;-1.081739e+01
19;0.190000;-1.101079e+01
20;0.200000;-1.125084e+01
21;0.210000;-1.251130e+01
22;0.220000;-1.347030e+01
23;0.230000;-1.385609e+01
24;0.240000;-1.395851e+01
25;0.250000;-1.222117e+01
26;0.260000;-1.104020e+01
27;0.270000;-1.077507e+01
28;0.280000;-1.063579e+01
29;0.290000;-9.300633e+00
30;0.300000;-4.333121e+00
31;0.310000;-3.725816e+00
32;0.320000;-3.531503e+00
33;0.330000;-3.410584e+00
34;0.340000;-3.338971e+00
35;0.350000;-3.701151e+00
36;0.360000;-4.132451e+00
37;0.370000;-4.407143e+00
38;0.380000;-4.737482e+00
39;0.390000;-5.056879e+00
40;0.400000;-5.480621e+00
41;0.410000;-6.276145e+00
42;0.420000;-7.428425e+00
43;0.430000;-8.095758e+00
44;0.440000;-8.163302e+00
45;0.450000;-6.956333e+00
46;0.460000;-6.125268e+00
47;0.470000;-5.566404e+00
48;0.480000;-5.095871e+00
49;0.490000;-4.812672e+00
50;0.500000;-4.725150e+00
51;0.510000;-4.782770e+00
52;0.520000;-4.951381e+00
53;0.530000;-5.325520e+00
54;0.540000;-5.878191e+00
55;0.550000;-6.570437e+00
56;0.560000;-7.291287e+00
57;0.570000;-7.875537e+00
58;0.580000;-7.995400e+00
59;0.590000;-7.607076e+00
60;0.600000;-7.507108e+00
61;0.610000;-7.267132e+00
62;0.620000;-7.098180e+00
63;0.630000;-6.894955e+00
64;0.640000;-7.029998e+00
65;0.650000;-7.117838e+00
66;0.660000;-7.361581e+00
67;0.670000;-7.698507e+00
68;0.680000;-6.536134e+00
69;0.690000;-5.669388e+00
70;0.700000;-5.124620e+00
71;0.710000;-4.717083e+00
72;0.720000;-4.410380e+00
73;0.730000;-4.337427e+00
74;0.740000;-4.481046e+00
75;0.750000;-4.644380e+00
76;0.760000;-4.838984e+00
77;0.770000;-5.085047e+00
78;0.780000;-5.193266e+00
79;0.790000;-4.981529e+00
80;0.800000;-4.747975e+00
81;0.810000;-4.492101e+00
82;0.820000;-4.258560e+00
83;0.830000;-3.993775e+00
84;0.840000;-3.831184e+00
85;0.850000;-3.804532e+00
86;0.860000;-3.852963e+00
87;0.870000;-4.080864e+00
88;0.880000;-4.504774e+00
89;0.890000;-5.087063e+00
90;0.900000;-5.828924e+00
91;0.910000;-8.858063e+00
92;0.920000;-1.069868e+01
93;0.930000;-1.131188e+01
94;0.940000;-9.235861e+00
95;0.950000;-5.504213e+00
96;0.960000;-4.815677e+00
97;0.970000;-4.454953e+00
98;0.980000;-4.266381e+00
99;0.990000;-4.122927e+00
100;1.000000;-4.310793e+00
101;1.010000;-4.620912e+00
102;1.020000;-5.028778e+00
103;1.030000;-5.426025e+00
104;1.040000;-5.882827e+00
105;1.050000;-5.900178e+00
106;1.060000;-5.622878e+00
107;1.070000;-5.327846e+00
108;1.080000;-5.074790e+00
109;1.090000;-4.939862e+00
110;1.100000;-4.966165e+00
111;1.110000;-4.972095e+00
112;1.120000;-4.979560e+00
113;1.130000;-4.988322e+00
114;1.140000;-4.945847e+00
115;1.150000;-4.873145e+00
116;1.160000;-4.899405e+00
117;1.170000;-5.059721e+00
118;1.180000;-5.340824e+00
119;1.190000;-5.819030e+00
120;1.200000;-6.512847e+00
121;1.210000;-7.769100e+00
122;1.220000;-8.843679e+00
123;1.230000;-8.983954e+00
124;1.240000;-8.936805e+00
125;1.250000;-8.896897e+00
126;1.260000;-8.897577e+00
127;1.270000;-8.824702e+00
128;1.280000;-8.716293e+00
129;1.290000;-8.716058e+00
130;1.300000;-8.642102e+00
131;1.310000;-8.760732e+00
132;1.320000;-8.988003e+00
133;1.330000;-6.658328e+00
134;1.340000;-5.177896e+00
135;1.350000;-4.639108e+00
136;1.360000;-4.205935e+00
137;1.370000;-3.922767e+00
138;1.380000;-3.779860e+00
139;1.390000;-3.829748e+00
140;1.400000;-3.918454e+00
141;1.410000;-4.024148e+00
142;1.420000;-4.168695e+00
143;1.430000;-4.334241e+00
144;1.440000;-4.527324e+00
145;1.450000;-4.702616e+00
146;1.460000;-5.137094e+00
147;1.470000;-5.685457e+00
148;1.480000;-6.494269e+00
149;1.490000;-7.523290e+00
150;1.500000;-9.696651e+00
151;1.510000;-1.263391e+01
152;1.520000;-1.316072e+01
153;1.530000;-8.283212e+00
154;1.540000;-7.789218e+00
155;1.550000;-7.532737e+00
156;1.560000;-7.306172e+00
157;1.570000;-7.252674e+00
158;1.580000;-7.646644e+00
159;1.590000;-7.991082e+00
160;1.600000;-8.308813e+00
161;1.610000;-6.788515e+00
162;1.620000;-4.843945e+00
163;1.630000;-4.218088e+00
164;1.640000;-3.829811e+00
165;1.650000;-3.570156e+00
166;1.660000;-3.411036e+00
167;1.670000;-3.492801e+00
168;1.680000;-3.631555e+00
169;1.690000;-3.851609e+00
170;1.700000;-4.135791e+00
171;1.710000;-4.526446e+00
172;1.720000;-4.962448e+00
173;1.730000;-5.408381e+00
174;1.740000;-5.732159e+00
175;1.750000;-5.959021e+00
176;1.760000;-5.950403e+00
177;1.770000;-5.903060e+00
178;1.780000;-5.916488e+00
179;1.790000;-5.909900e+00
180;1.800000;-5.863185e+00
181;1.810000;-5.971785e+00
182;1.820000;-5.761609e+00
183;1.830000;-5.199583e+00
184;1.840000;-4.748089e+00
185;1.850000;-4.488620e+00
186;1.860000;-4.202505e+00
187;1.870000;-4.007556e+00
188;1.880000;-3.891653e+00
189;1.890000;-3.832917e+00
190;1.900000;-3.780931e+00
191;1.910000;-3.790086e+00
192;1.920000;-3.835226e+00
193;1.930000;-3.947107e+00
194;1.940000;-4.041176e+00
195;1.950000;-4.105609e+00
196;1.960000;-4.184773e+00
197;1.970000;-4.164610e+00
198;1.980000;-4.113218e+00
199;1.990000;-4.049326e+00
200;2.000000;-4.005046e+00
201;2.010000;-3.934819e+00
202;2.020000;-3.880527e+00
203;2.030000;-3.844484e+00
204;2.040000;-3.837939e+00
205;2.050000;-3.880248e+00
206;2.060000;-3.994417e+00
207;2.070000;-4.264162e+00
208;2.080000;-4.619934e+00
209;2.090000;-5.205348e+00
210;2.100000;-6.071870e+00
211;2.110000;-7.558651e+00
212;2.120000;-8.744935e+00
213;2.130000;-9.268889e+00
214;2.140000;-1.033855e+01
215;2.150000;-9.824105e+00
216;2.160000;-9.579731e+00
217;2.170000;-9.258635e+00
218;2.180000;-8.671314e+00
219;2.190000;-8.415922e+00
220;2.200000;-8.322931e+00
221;2.210000;-8.291142e+00
222;2.220000;-5.926894e+00
223;2.230000;-5.135580e+00
224;2.240000;-4.833992e+00
225;2.250000;-4.745134e+00
226;2.260000;-4.665471e+00
227;2.270000;-4.837731e+00
228;2.280000;-5.124000e+00
229;2.290000;-5.244738e+00
